learner_id,equilibrium_mean,equilibrium_std,resilience_mean,overload_mean,instability_mean,intervention_need_rate,stability_index,resilience_group
319,0.05576656376488824,0.1426652272066219,0.49191734391763003,0.5154629063366716,0.39963589599682,0.9375,-0.08689866344173365,low_resilience
320,0.0313894279184646,0.07339772253715644,0.5175299118730864,0.5235763358846418,0.332500338039546,1.0,-0.04200829461869184,low_resilience
321,0.1497220204787285,0.15455778954234015,0.42494498480256865,0.518499008960417,0.39566372320006515,1.0,-0.0048357690636116335,low_resilience
322,0.04963174224056941,0.1147105515722801,0.687607548926859,0.5083268726851704,0.3816481240642361,1.0,-0.0650788093317107,high_resilience
323,0.10171150150974764,0.18233794668527006,0.5935118390756575,0.5310809599209894,0.43571524909569875,0.9375,-0.08062644517552242,moderate_resilience
324,0.08085046391487183,0.13819249645772505,0.6567935659154847,0.4948919446626705,0.39015830349444824,0.9375,-0.05734203254285322,moderate_resilience
325,0.05053668926882193,0.10183363801780228,0.430697865542893,0.5499131273546204,0.3706532103257446,1.0,-0.051296948748980345,low_resilience
326,0.1416604142402469,0.19846299652916474,0.6381050768628527,0.5841724016527097,0.42427136061516757,0.875,-0.05680258228891785,moderate_resilience
327,0.008964455415139131,0.035857821660556524,0.6396000193608627,0.5890188071516831,0.43457846379792436,1.0,-0.026893366245417393,moderate_resilience
328,0.07320558423565215,0.12665667894934884,0.7792966914799707,0.5158922500759427,0.409139997737805,1.0,-0.05345109471369669,high_resilience
329,0.05535345916550714,0.12820048706149212,0.3787687138550348,0.4748101984509231,0.3894732526721611,1.0,-0.07284702789598498,low_resilience
330,0.07211700498457152,0.1400557725277181,0.5910689810062594,0.5473815377037677,0.38240026705982066,0.9375,-0.06793876754314657,moderate_resilience
331,0.05942235966609355,0.12464535723874844,0.4856326169644025,0.5058015283996888,0.40562499887197334,1.0,-0.06522299757265489,low_resilience
332,0.11441569699819382,0.17313331598543114,0.5868702227305609,0.5128759407688992,0.4343468611942576,0.875,-0.05871761898723732,moderate_resilience
333,0.04460335557071113,0.10346525861239916,0.5708855683621294,0.5007486558562886,0.39583896344505703,1.0,-0.058861903041688035,moderate_resilience
334,0.03642559695195403,0.09802751611066236,0.6292548777672973,0.5771323247862196,0.42007957488646896,1.0,-0.061601919158708336,moderate_resilience
335,0.15253429920992498,0.25499204731983405,0.3251864113217652,0.5099442406791636,0.3758269881490529,0.8125,-0.10245774810990907,low_resilience
336,0.06588155955343891,0.10991385250057165,0.9762319371209823,0.5503512388327705,0.43005608392604994,1.0,-0.044032292947132734,high_resilience
337,0.07728311040473536,0.1490171658295757,0.3459510950633835,0.5833891747812534,0.44530056169117893,0.9375,-0.07173405542484033,low_resilience
338,0.10919797444417853,0.19789196234373543,0.886019609659898,0.5372181382650271,0.4271475383896563,0.9375,-0.0886939878995569,high_resilience
339,0.11754432446838414,0.22306466240929354,0.40367788081854716,0.5295589677778112,0.38701529623158865,0.875,-0.1055203379409094,low_resilience
340,0.07990725111386632,0.12391351515532006,0.3928607242833026,0.5858930259383547,0.39043551807615273,1.0,-0.044006264041453746,low_resilience
341,0.26294596587438485,0.2850143267420307,0.6192570980352944,0.4811535453897822,0.3958448060239816,0.6875,-0.022068360867645853,moderate_resilience
342,0.0977136736479309,0.18054424532184848,0.7099578482489345,0.4559569311720072,0.4164184106540188,0.875,-0.08283057167391758,high_resilience
343,0.20534405236027997,0.2789896854416273,0.42706693766959786,0.4477609913604525,0.36647956424096284,0.75,-0.0736456330813473,low_resilience
344,0.18198317130579275,0.21123228002742606,0.7216170680811282,0.4726121521642743,0.3742267942409891,0.75,-0.029249108721633305,high_resilience
345,0.018920652050778097,0.061207182998682726,0.6781658249872516,0.5407135668542126,0.44195520698883656,1.0,-0.04228653094790463,moderate_resilience
346,0.0661847892063912,0.13105449136257058,0.5841825588132679,0.49797623847451605,0.41080092666555584,1.0,-0.06486970215617938,moderate_resilience
347,0.054270448211431184,0.11582720103287998,0.5581685510235969,0.5420676411060399,0.4191455649863634,1.0,-0.0615567528214488,moderate_resilience
348,0.2744415150828735,0.2721428396081855,0.71625163737678,0.49242418695186174,0.3470236565465833,0.6875,0.0022986754746879834,high_resilience
349,0.09127999441580267,0.13989404428761182,0.5492907354328284,0.49594859081150366,0.40980970738596384,0.9375,-0.048614049871809145,moderate_resilience
350,0.23975250538461934,0.1688302414276773,0.6729843247718749,0.4964476039806005,0.3815672081471855,0.75,0.07092226395694204,moderate_resilience
351,0.0237631107133215,0.06882495196349703,0.6315856696213038,0.5665246015991091,0.42224678596373616,1.0,-0.045061841250175524,moderate_resilience
352,0.11360020422209613,0.17149840465254523,0.482680104423043,0.4791838321519733,0.40031171899996615,0.9375,-0.057898200430449104,low_resilience
353,0.04151272705930083,0.10736318850019287,0.5613265563213049,0.5532491360133938,0.38204669759787163,1.0,-0.06585046144089204,moderate_resilience
354,0.1417360226400873,0.1783581585444963,0.6974784500718785,0.5140370200506053,0.3993526601827084,0.9375,-0.03662213590440899,high_resilience
355,0.18207849383865027,0.2547765799674246,0.7596851531410563,0.5479124230833868,0.43627450641175697,0.8125,-0.07269808612877432,high_resilience
356,0.07789806096708386,0.16150117983059548,0.7678031666692158,0.492599350631701,0.42060120915315075,0.9375,-0.08360311886351161,high_resilience
357,0.016162404755227896,0.04238789474215476,0.7451684002232217,0.557968577398245,0.4251177866455914,1.0,-0.02622548998692686,high_resilience
358,0.07776605940333033,0.14726411159946068,0.4807849851057394,0.5100443827525216,0.4172421256744962,0.9375,-0.06949805219613035,low_resilience
359,0.18148246003058624,0.17683162366110294,0.7159130115124832,0.49078021056348203,0.38067409299185007,0.875,0.004650836369483297,high_resilience
360,0.15766987001076657,0.21473891087949545,0.6891675011658086,0.514806446996958,0.40088543943494637,0.8125,-0.05706904086872888,high_resilience
361,0.04764834031018556,0.12011785337216364,0.5050502789191945,0.5553623620351523,0.45202019154683337,0.9375,-0.07246951306197807,low_resilience
362,0.07339585263392381,0.1499588161295183,0.5565718583967888,0.49362808455001383,0.3447796246833185,0.9375,-0.0765629634955945,moderate_resilience
363,0.046059921641345924,0.11161237868052608,0.5254934081835214,0.5696138192132056,0.38501037300260665,1.0,-0.06555245703918015,low_resilience
364,0.03774471725709137,0.09248201372772898,0.7122584481853765,0.5471704069667265,0.4204584956074665,1.0,-0.0547372964706376,high_resilience
365,0.20711972072461268,0.2497122718584731,0.49509282525218257,0.47585152509855677,0.4283129023869349,0.875,-0.04259255113386043,low_resilience
366,0.141538737884096,0.18263273182891412,0.5546026475135585,0.49933075037124364,0.4203306307124351,0.875,-0.041093993944818136,moderate_resilience
367,0.06750862019038152,0.12136923760573567,0.531590404507199,0.5578271009833872,0.3898989414448849,1.0,-0.05386061741535415,low_resilience
368,0.32425580236462664,0.28166473170111506,0.6898014301419182,0.3966893817017583,0.3574097156646439,0.6875,0.04259107066351159,high_resilience
369,0.20892081940470716,0.14610703495287644,0.6270737342928966,0.45718021711996204,0.39227863695095433,1.0,0.06281378445183072,moderate_resilience
370,0.05327713372009574,0.11533541502971299,0.6319173605563685,0.5456094688888831,0.35611637276466196,1.0,-0.062058281309617255,moderate_resilience
371,0.03161425648600065,0.07307786799914788,0.636129290582865,0.563997264732399,0.4292114370093997,1.0,-0.04146361151314723,moderate_resilience
372,0.05372352287148112,0.1272192760666331,0.5038616648862866,0.5360823856341135,0.41324281642304417,0.9375,-0.07349575319515199,low_resilience
373,0.152566977247864,0.19346964065837233,0.8380004252280172,0.5151343662330061,0.4479454179187479,0.875,-0.04090266341050833,high_resilience
374,0.05496809416631536,0.11065090965372724,0.7503502263911351,0.5026378716757772,0.43811275242091025,1.0,-0.055682815487411885,high_resilience
375,0.1033692887924211,0.17531622492436952,0.6493084803518903,0.47576879898000546,0.4062768454755493,0.9375,-0.07194693613194841,moderate_resilience
376,0.11776058247485074,0.1567170553998208,0.6699050802765903,0.44839382718248466,0.3363638512103294,0.9375,-0.038956472924970065,moderate_resilience
377,0.10026462085499653,0.14707414926979323,0.5466107378320514,0.49914316219491794,0.4034205140278684,1.0,-0.0468095284147967,moderate_resilience
378,0.011075688252417965,0.03865178296453634,0.4035604754854541,0.5266586211918522,0.42434792585408104,1.0,-0.027576094712118377,low_resilience
379,0.041124523366062024,0.11012630952654645,0.33347551252221824,0.5152080807451015,0.36356978187357364,1.0,-0.06900178616048443,low_resilience
380,0.15400314261355644,0.2285126448094008,0.45990025854773026,0.48550739704906454,0.4043705014011811,0.8125,-0.07450950219584437,low_resilience
381,0.04262525344837646,0.08726336512575249,0.6519699991045232,0.5204015916221201,0.4441808839860496,1.0,-0.044638111677376024,moderate_resilience
382,0.07332617770025973,0.13694511754171623,0.5329610864222473,0.542720722062796,0.4274474085336314,1.0,-0.0636189398414565,low_resilience
383,0.12266430487766426,0.19466464884624596,0.6345175268800174,0.4527073493382162,0.3851424043885475,0.875,-0.0720003439685817,moderate_resilience
384,0.13767831609889747,0.2291689040962268,0.7611266085479198,0.5027236285451006,0.43313461755331895,0.8125,-0.09149058799732934,high_resilience
385,0.22251840107342583,0.28437146421631887,0.3053640797559711,0.42217097801224124,0.4197911663672089,0.75,-0.061853063142893044,low_resilience
386,0.22453719503630745,0.2706826897585801,0.5976998409753188,0.4635829796476368,0.38560622688078383,0.75,-0.04614549472227267,moderate_resilience
387,0.07509807750285862,0.13523361071891357,0.5739032456463697,0.533191048035176,0.395370301231095,0.9375,-0.06013553321605496,moderate_resilience
388,0.07259309732619788,0.14744040551143295,0.37788615807016707,0.535914533669485,0.39653218684748803,0.9375,-0.07484730818523506,low_resilience
389,0.08370978788035628,0.15673040609054323,0.915931043668863,0.5301005650053086,0.36628659278519293,0.9375,-0.07302061821018695,high_resilience
390,0.05083266449395128,0.10559599352339455,0.6437016490628863,0.4770347009598432,0.3861149824298449,1.0,-0.05476332902944327,moderate_resilience
391,0.17682573627854947,0.22461985738867665,0.5491385906008096,0.5269521241329966,0.3997245396692581,0.875,-0.04779412111012718,moderate_resilience
392,0.026661300969804274,0.07733284156297321,0.591511556324868,0.5500424323401999,0.4020523061614997,1.0,-0.05067154059316893,moderate_resilience
393,0.034640778786764345,0.07877850121217066,0.8762469459357162,0.5442946092143064,0.43543111085755987,1.0,-0.04413772242540631,high_resilience
394,0.06936346898754236,0.13653849952333194,0.5113156825702585,0.5090040328326453,0.4191953654044078,0.9375,-0.06717503053578958,low_resilience
395,0.08132529655083848,0.16739472830390875,0.5504910303575524,0.5599883264478348,0.35598791636173,0.9375,-0.08606943175307027,moderate_resilience
396,0.12820916462378704,0.1561284571698915,0.4584572877279045,0.4670315215354361,0.409934796543111,1.0,-0.02791929254610445,low_resilience
397,0.09836426446344645,0.14840069294157016,0.3572221906327266,0.5636605425746177,0.4221612852461,0.9375,-0.0500364284781237,low_resilience
398,0.05443939613126372,0.13130127377391548,0.3966164164670916,0.5920765336856755,0.4384668873159106,0.9375,-0.07686187764265176,low_resilience
399,0.029277913028413455,0.07429512206758858,0.48057031968050823,0.5698521317214508,0.4739901409414108,1.0,-0.045017209039175124,low_resilience
400,0.07286055023581078,0.14423611329542912,0.5589315107514234,0.5230127211253308,0.43184846568205126,0.9375,-0.07137556305961834,moderate_resilience
401,0.1451397591194713,0.20110056688565067,0.653383279036525,0.4883075054485901,0.39400867269613,0.875,-0.05596080776617937,moderate_resilience
402,0.13529957256633476,0.21992167754241104,0.4722219996938928,0.4954814471434006,0.3978111552089726,0.875,-0.08462210497607628,low_resilience
403,0.21322420887681853,0.20936293590899985,0.7998794679414822,0.47265273991405893,0.3575491564885543,0.8125,0.0038612729678186852,high_resilience
404,0.13949520103268945,0.19933415175193125,0.931682798109621,0.5692286668978179,0.44581503106058795,0.875,-0.05983895071924181,high_resilience
405,0.109242239371405,0.17295108407127896,0.6483775100507972,0.4888878078807221,0.4063860709206145,0.9375,-0.06370884469987396,moderate_resilience
406,0.21964916690472175,0.18254618836704173,0.7825089449629956,0.4839036832044271,0.40587715477039504,0.875,0.03710297853768002,high_resilience
407,0.027013560024648692,0.07116686900819703,0.500963246776999,0.48570466046897953,0.3905699769926594,1.0,-0.04415330898354834,low_resilience
408,0.1283808538804017,0.1942476600838277,0.48313487023710944,0.5056814244701938,0.4318460235095,0.875,-0.065866806203426,low_resilience
409,0.08622379094691851,0.16717773932784433,0.4698931092290698,0.5518703403359898,0.4399480718001454,0.9375,-0.08095394838092582,low_resilience
410,0.0821561711125373,0.16243114370059247,0.5663726124426952,0.4754856533349389,0.4102671167512245,0.9375,-0.08027497258805517,moderate_resilience
411,0.08965505453794029,0.13828920319048804,0.5521262069044671,0.5101196432599596,0.3840781127290121,1.0,-0.048634148652547754,moderate_resilience
412,0.04754463159607786,0.10823966877460908,0.7712627169118844,0.5770312280372665,0.43829254848466187,1.0,-0.060695037178531225,high_resilience
413,0.16668218854518826,0.23008236357824355,0.5127239837108261,0.4907718223333594,0.36429692998482444,0.8125,-0.06340017503305528,low_resilience
414,0.21128054722529022,0.17882906102887772,0.8144122897291205,0.5000688278786977,0.41157681559146003,0.8125,0.0324514861964125,high_resilience
415,0.030258620756045237,0.08573592968078482,0.5625907639825791,0.5945759659471761,0.4640691800489107,1.0,-0.05547730892473958,moderate_resilience
416,0.2294284243990464,0.23432205724014712,0.5579349207998623,0.505417837218167,0.4429431300433429,0.75,-0.004893632841100726,moderate_resilience
417,0.7739084829555107,0.18535198602207925,0.5876500793325912,0.38382764474321596,0.3378013585437365,0.0625,0.5885564969334315,moderate_resilience
418,0.10241619165862337,0.18370247546125074,0.7859791753599975,0.499937376591265,0.4286555542792308,0.875,-0.08128628380262737,high_resilience
419,0.047719498632656926,0.1398639790221381,0.6273505281805661,0.6009167425065288,0.40729874775490554,0.9375,-0.09214448038948117,moderate_resilience
420,0.09345126227357675,0.161429243673854,0.5627549482950404,0.5595081813358874,0.4104514912229297,0.9375,-0.06797798140027725,moderate_resilience
421,0.14078642036528644,0.1940360831919835,0.3669621618305035,0.4669580065476851,0.39731518377843766,0.875,-0.053249662826697075,low_resilience
422,0.969531440770071,0.016560565758471223,0.8985952158117116,0.33982843222301135,0.3243301412672511,0.0,0.9529708750115998,high_resilience
423,0.03185448472796103,0.089877347171621,0.4565949402087245,0.5657884238614813,0.4295585869968556,1.0,-0.05802286244365998,low_resilience
424,0.15464231657279412,0.23215417385945497,0.7467145393463779,0.5087558965166578,0.39639957558626787,0.8125,-0.07751185728666085,high_resilience
425,0.04825441432891592,0.10064576171032548,0.684368115831826,0.5555316668265592,0.4022180498028117,1.0,-0.05239134738140956,high_resilience
426,0.04804855513741482,0.09880665249129662,0.4735355606801417,0.5486699873459896,0.41010958132416414,1.0,-0.0507580973538818,low_resilience
427,0.12166257712601217,0.1935078308514376,0.5331949163316049,0.48989299671438996,0.4599365738849948,0.875,-0.07184525372542544,low_resilience
428,0.07368312433354653,0.12626429442560697,0.5876944922184654,0.5021266770787445,0.3833844967436252,1.0,-0.05258117009206044,moderate_resilience
429,0.016868058312498053,0.04887382423057335,0.8057396990404316,0.5489897604847432,0.40969259637228583,1.0,-0.032005765918075295,high_resilience
430,0.07213800911836354,0.15982387575420384,0.5269855312459671,0.5552756974849805,0.38000695798295747,0.9375,-0.0876858666358403,low_resilience
431,0.15987704698603497,0.17729112053534798,0.5922218843033266,0.5259892841193297,0.36940772262576915,0.875,-0.017414073549313014,moderate_resilience
432,0.23849824791606794,0.16479395315349965,0.834967125622616,0.5071321828670518,0.37876128108244295,0.9375,0.07370429476256829,high_resilience
433,0.056844169269199635,0.11657165337710913,0.8279671231438044,0.5727526909092012,0.3974263726368419,1.0,-0.0597274841079095,high_resilience
434,0.052399660446383,0.11929691055342648,0.43253564817455015,0.5363755357795913,0.42157018229570264,1.0,-0.06689725010704348,low_resilience
435,0.0424068023309519,0.10446578302767924,0.7121976946477052,0.5573097821992775,0.43015468044317606,1.0,-0.06205898069672734,high_resilience
436,0.05972048755755447,0.1170341617944954,0.55492255797916,0.5693141512735266,0.46304363785823366,1.0,-0.05731367423694093,moderate_resilience
437,0.029475935396085368,0.08216061212475641,0.6964522973767416,0.5938226039572168,0.4603540600727193,1.0,-0.05268467672867104,high_resilience
438,0.193633506019903,0.19949424882057837,0.5565697066349079,0.4757833660390946,0.40825868380950153,0.9375,-0.0058607428006753615,moderate_resilience
439,0.04443418418539466,0.10726716449802895,0.5505501911164138,0.5144776424954243,0.4036433881383847,1.0,-0.06283298031263429,moderate_resilience
440,0.1671811628524716,0.19035031224802507,0.6632590841770089,0.527422961547907,0.4322465893618461,0.8125,-0.02316914939555348,moderate_resilience
441,0.10509929944695431,0.20301520621995636,0.6538274977596534,0.5786115122728089,0.4429624920255546,0.9375,-0.09791590677300205,moderate_resilience
442,0.04789300042812956,0.10478606699932018,0.4977852188284082,0.5318916768958595,0.42320634536559265,1.0,-0.05689306657119062,low_resilience
443,0.011561697773193498,0.03596647001955424,0.4890787776908279,0.548083292925565,0.43481558950432186,1.0,-0.024404772246360742,low_resilience
444,0.18772181644058708,0.27790281257861876,0.40669198796768846,0.5260849494044268,0.38724082770951024,0.8125,-0.09018099613803168,low_resilience
445,0.266725619991593,0.23223494819042323,0.7187259512875894,0.5132995689073745,0.3653686274882578,0.75,0.03449067180116977,high_resilience
446,0.23903304705265874,0.2847003913198881,0.6359094685831166,0.49065476314247836,0.44576317986910585,0.75,-0.045667344267229376,moderate_resilience
447,0.04151085895710826,0.08068106274231601,0.7249572729643473,0.5017060892368892,0.4022561890499733,1.0,-0.039170203785207754,high_resilience
448,0.12089538431698812,0.20351111255070897,0.48129338298412494,0.5133748346225807,0.4439815710609674,0.875,-0.08261572823372085,low_resilience
449,0.0991550115517796,0.1883499961099146,0.5818606735215017,0.4917797959435033,0.41318559867294624,0.9375,-0.089194984558135,moderate_resilience
450,0.10641849841027488,0.1559511687895981,0.7939020567198963,0.5487414613216189,0.41154499533360694,0.9375,-0.049532670379323226,high_resilience
451,0.18330854182784237,0.20821982823178398,0.9983811955290464,0.4752445030772487,0.3791576102614104,0.8125,-0.024911286403941607,high_resilience
452,0.02873436203987969,0.08467039954289844,0.5448300624211783,0.5048170376088399,0.3999947804366885,1.0,-0.05593603750301875,moderate_resilience
453,0.042803736340838464,0.10214544917730654,0.8182510962926274,0.5269546451930399,0.4242559117640422,1.0,-0.05934171283646808,high_resilience
454,0.05801882966215541,0.12183497007765574,0.28962234742359905,0.5350173556962884,0.3974776016884754,1.0,-0.06381614041550034,low_resilience
455,0.09615722583360925,0.19228987819516086,0.9110850261917771,0.5474419128646278,0.3890955044144666,0.875,-0.09613265236155161,high_resilience
456,0.08429374721241,0.1576770856715245,0.7189639970955776,0.5131974363198538,0.43255539195074116,0.9375,-0.0733833384591145,high_resilience
457,0.13437152110854425,0.24383640817026925,0.5334826235485365,0.4967332339833196,0.42409990588960694,0.875,-0.109464887061725,low_resilience
458,0.08228236917335943,0.16514094837354495,0.4720112624715326,0.5298803651965917,0.43569673728786235,0.9375,-0.08285857920018552,low_resilience
459,0.07553822669335059,0.1430824305189154,0.3897891612240353,0.47513892205175934,0.3846071108680866,0.9375,-0.06754420382556481,low_resilience
460,0.10156179576615343,0.15903247748771682,0.6467099415634612,0.5163575828561252,0.37043152951026326,0.9375,-0.05747068172156339,moderate_resilience
461,0.16160404582830834,0.21536185014206613,0.678957064582141,0.5000527204056084,0.424400581056639,0.8125,-0.05375780431375779,moderate_resilience
462,0.1360904661140601,0.2303963473850353,0.5701203796968416,0.5178100707837598,0.40736731257550013,0.8125,-0.09430588127097522,moderate_resilience
463,0.031616567120248046,0.07782710194778882,0.478354309744737,0.4974164150185976,0.44705147406546586,1.0,-0.04621053482754077,low_resilience
464,0.05540755013426383,0.13501157583226342,0.8122606374934034,0.5068897072522127,0.39220773986364654,0.9375,-0.0796040256979996,high_resilience
465,0.20198492543826493,0.26264970083509737,0.6001840489542245,0.4680341900657518,0.400109156950001,0.75,-0.06066477539683243,moderate_resilience
466,0.21120691359057417,0.2680800431876572,0.6978167385987848,0.49392094105016815,0.43196107873192235,0.8125,-0.056873129597083044,high_resilience
467,0.07841075801477138,0.14064293682362355,0.8663396168226609,0.6000680641376372,0.4191264561693824,1.0,-0.06223217880885218,high_resilience
468,0.06499534984326565,0.13718179460788277,0.6784457164409499,0.5160666184776117,0.3874517008899852,0.9375,-0.07218644476461712,moderate_resilience
469,0.08793029760612829,0.1587126068406225,0.6672530784899766,0.5676551301798685,0.3708785225867227,0.9375,-0.0707823092344942,moderate_resilience
470,0.13715863002010173,0.21486440604325915,0.7105077165831046,0.5052137582929433,0.43323007324675783,0.8125,-0.07770577602315742,high_resilience
471,0.10134249792128269,0.19200481895261393,0.8030259687410354,0.4961150155434627,0.3803849727787826,0.875,-0.09066232103133123,high_resilience
472,0.023351884418425835,0.07155548911251516,0.3941234695342092,0.5035504517019674,0.37477059694457604,1.0,-0.048203604694089325,low_resilience
473,0.10189257446043555,0.15625691658744298,0.8239507544787785,0.532881214859128,0.4382631912518883,0.9375,-0.05436434212700743,high_resilience
474,0.10884465448265596,0.19940972853220676,0.633026481062015,0.5309355823209925,0.40798984123439946,0.875,-0.0905650740495508,moderate_resilience
475,0.059356960147372885,0.13047134087523096,0.4213134434633041,0.5515372445481097,0.4216446036026797,1.0,-0.07111438072785808,low_resilience
476,0.0443501824637626,0.10475985049025383,0.9194927138866481,0.5848100460665189,0.4729179277500832,1.0,-0.060409668026491226,high_resilience
477,0.1443682159394028,0.12983757945570648,0.6089004799357474,0.5044229494906952,0.3867067263015178,1.0,0.014530636483696319,moderate_resilience
478,0.039290009378856225,0.10403617681182314,0.6870452742905222,0.6053073923053365,0.42079469747272324,1.0,-0.06474616743296692,high_resilience
479,0.22240550699646155,0.25436834608307113,0.502317192246868,0.46604606731567755,0.36489704888480845,0.75,-0.031962839086609574,low_resilience
480,0.05069011025562896,0.12034319283997884,0.5686633899862015,0.5253450635955386,0.42975741370770204,1.0,-0.06965308258434988,moderate_resilience
481,0.16912777354439046,0.17221488556157427,0.8762197963995447,0.5125504666036654,0.41896411319742666,0.9375,-0.003087112017183813,high_resilience
482,0.048927649489199435,0.08138617066820565,0.645410488518779,0.515194333562127,0.38265857118620417,1.0,-0.03245852117900622,moderate_resilience
483,0.088947620596113,0.159335497685461,0.6062203294573523,0.49870813693253563,0.41387392844313337,0.9375,-0.07038787708934799,moderate_resilience
484,0.06675299228516163,0.09943416137919875,0.5623535955005399,0.5381331415868935,0.4264200492576183,1.0,-0.03268116909403712,moderate_resilience
485,0.08139656635984745,0.17366904784161474,0.5780772740713215,0.5513131462466027,0.3907582803610949,0.9375,-0.0922724814817673,moderate_resilience
486,0.031755018096824204,0.08435523665124696,0.6436235578851994,0.5310805947216857,0.43738094198726307,1.0,-0.052600218554422755,moderate_resilience
487,0.06529811259357376,0.12192084786898047,0.7323189243450621,0.5239133925813063,0.46077297957112845,1.0,-0.056622735275406705,high_resilience
488,0.002167940101413116,0.008671760405652462,0.3751361849644265,0.5600468865030649,0.47494423909403416,1.0,-0.006503820304239346,low_resilience
489,0.1685634323136355,0.23736854150795486,0.6301862129968444,0.4911664898429601,0.4039269478826826,0.8125,-0.06880510919431937,moderate_resilience
490,0.20831864011631615,0.2342199667315697,0.6943777129163238,0.499413666988631,0.41257092039214366,0.75,-0.025901326615253545,high_resilience
491,0.12389521851457092,0.1845258777242163,0.571431150558519,0.4993216415118249,0.4206782548147684,0.875,-0.06063065920964539,moderate_resilience
492,0.18655192717495767,0.18696521864018464,0.7679010635788425,0.4977272008587828,0.394946678841628,0.875,-0.00041329146522697813,high_resilience
493,0.08689932488278444,0.1693349205721947,0.6690655712583596,0.5135978619557453,0.40371289548062433,0.9375,-0.08243559568941027,moderate_resilience
494,0.09064396497709049,0.14975779594431446,0.8207902556691277,0.5468829355380478,0.4088617851997038,1.0,-0.059113830967223974,high_resilience
495,0.07739573824351292,0.1583787876149975,0.5291087605426887,0.5853963515103561,0.4330629156179861,0.9375,-0.08098304937148457,low_resilience
496,0.10835132611256794,0.16587543251813086,0.623400144255339,0.5215772017658266,0.42840351075626565,0.9375,-0.05752410640556292,moderate_resilience
497,0.03203081127740206,0.08848985306203692,0.8047627813565947,0.527167047843476,0.3957278447966631,1.0,-0.056459041784634866,high_resilience
498,0.07329179021767823,0.142137391863168,0.632746467861334,0.5511911784225151,0.3694370878125717,0.9375,-0.06884560164548978,moderate_resilience
499,0.03858729323456989,0.09813575631812854,0.6761405628404419,0.5811220395488513,0.45083672083061915,1.0,-0.05954846308355865,moderate_resilience
500,0.1829430084761929,0.24818464888062194,0.7311044896062397,0.5379380448949092,0.4217278281170885,0.8125,-0.06524164040442904,high_resilience
501,0.1103066300108014,0.18820070228754537,0.8528462960540784,0.5169627569257456,0.39303462096402547,0.875,-0.07789407227674397,high_resilience
502,0.05977598830191449,0.13701146086653693,0.3875220642866852,0.4889731361701034,0.3807913512984705,0.9375,-0.07723547256462243,low_resilience
503,0.07097127018039423,0.1361287302820179,0.711210082252256,0.5397071754608977,0.3957348932418407,1.0,-0.06515746010162368,high_resilience
504,0.08846104749342892,0.16589062717498204,0.7234002474440047,0.520836636684582,0.4085419107948076,0.875,-0.07742957968155312,high_resilience
505,0.09192910665545798,0.15696352212517675,0.7640013637868376,0.5002925492415842,0.41479366083811087,0.9375,-0.06503441546971878,high_resilience
506,0.09293856671510646,0.15344497842295363,0.3677917511972597,0.4856532831148045,0.3212084941003841,0.9375,-0.060506411707847166,low_resilience
507,0.07981531380126555,0.15473492995651644,0.48158470958472005,0.5201653090302486,0.4479567962356682,0.9375,-0.07491961615525089,low_resilience
508,0.11812894174677044,0.15871272294947125,0.6984238430827909,0.4980524735672972,0.39916645457219013,0.9375,-0.040583781202700814,high_resilience
509,0.0754199938459665,0.15662818110991977,0.5349725810254528,0.5140819544118216,0.40998693317433643,0.9375,-0.08120818726395328,low_resilience
510,0.07204494656262148,0.1758592025815866,0.49136666344563507,0.5473423009083954,0.43147204144955387,0.9375,-0.10381425601896513,low_resilience
511,0.08583613517136851,0.17295092945590831,0.4644062256342495,0.47804085305029975,0.37458217367105856,0.875,-0.0871147942845398,low_resilience
512,0.11266776042098207,0.1569696650699433,0.841554173535021,0.5240051586631977,0.40012317756162064,1.0,-0.044301904648961235,high_resilience
513,0.18194915105607185,0.21400397127811588,0.527656739871652,0.46566129589939964,0.3833591135587563,0.875,-0.032054820222044034,low_resilience
514,0.07810591580874438,0.11929155568399022,0.685610536451925,0.5209400338193393,0.4088791453791946,1.0,-0.041185639875245844,high_resilience
515,0.14950215794456517,0.2098943698324541,0.6568300917442319,0.466442688359848,0.38732699055535885,0.875,-0.06039221188788893,moderate_resilience
516,0.033050349448012065,0.0668904923742063,0.7207110052508079,0.5123044766311423,0.40178545710397584,1.0,-0.033840142926194236,high_resilience
517,0.17571630240871017,0.20517978425721697,0.8964155753753861,0.48252154928247787,0.35017252891163614,0.75,-0.029463481848506806,high_resilience
518,0.11738905608957761,0.20668069035075787,0.6223003863815512,0.5399907641818088,0.42894366706185794,0.875,-0.08929163426118025,moderate_resilience
519,0.06878438641997729,0.13117209907324334,0.7859798915298101,0.5061664510921063,0.3714147153584671,1.0,-0.06238771265326605,high_resilience
520,0.12173583360689341,0.19962308138389756,0.43281702752452406,0.4880331548088189,0.4197660911980235,0.875,-0.07788724777700415,low_resilience
521,0.011494394575816812,0.03282066823686355,0.2656415135996307,0.52784605933606,0.40321000590397,1.0,-0.021326273661046734,low_resilience
522,0.18465864312357644,0.24396280507844556,0.511950591917408,0.4788900546805889,0.40949873091722383,0.8125,-0.05930416195486912,low_resilience
523,0.037597456184793765,0.10165311278439573,0.3411277464833796,0.5390926964747353,0.43626071189064775,1.0,-0.06405565659960197,low_resilience
